company,code,date,opinion,title,analyst,broker,target,price_then,pid
DL이앤씨,375500,2025-04-30,매수,DL이앤씨(375500) 1Q25 review; 안정화에 들어선 주택 부문,허재준,삼성증권,55000,58500,793530
DL이앤씨,375500,2025-04-30,매수유지,"DL이앤씨(375500) 자회사 실적 호조, 연중 실적 저점 확인",김기룡,미래에셋증권,53000,58500,793512
DL이앤씨,375500,2025-04-30,매수유지,DL이앤씨(375500) [1Q25 Review] 당분간 편안한 증익,"송유림,김예인",한화투자증권,50000,58500,793473
DL이앤씨,375500,2025-04-30,매수유지,DL이앤씨(375500) 1Q25 Review: 완만한 실적 개선세 유지,박영도,다올투자증권,49000,58500,793455
DL이앤씨,375500,2025-04-30,매수유지,DL이앤씨(375500) 1Q25 Review: 산뜻한 출발,배세호,iM증권,53000,58500,793436
DL이앤씨,375500,2025-04-30,매수유지,DL이앤씨(375500) 1Q25 Review: 서서히 드러나는 윤곽,김세련,LS증권,59000,58500,793413
DL이앤씨,375500,2025-04-30,매수유지,DL이앤씨(375500) 착공 목표 조기 달성의 시사점,이은상,NH투자증권,59000,58500,793389
DL이앤씨,375500,2025-04-30,매수,DL이앤씨(375500) 1Q25 Review: 이번 분기에 많은 짐을 털어냈다,문경원,메리츠증권,60000,58500,793371
DL이앤씨,375500,2025-04-30,매수유지,DL이앤씨(375500) 1Q25 Review: 과속방지턱 통과,조정현,IBK투자증권,53000,58500,793335
DL이앤씨,375500,2025-04-30,매수유지,DL이앤씨(375500) 낮아진 기대치 부합. 주택착공 호조에 주목,"장문준,강민창",KB증권,62000,58500,793330
DL이앤씨,375500,2025-04-30,매수유지,DL이앤씨(375500) 1분기는 예상대로 무난하게,"김승준,하민호",하나증권,50000,58500,793322
DL이앤씨,375500,2025-04-15,매수유지,DL이앤씨(375500) 1Q25 Preview: 2보 전진을 위한 1보 후퇴,신대현,키움증권,54000,58500,791974
DL이앤씨,375500,2025-04-15,매수유지,DL이앤씨(375500) 주가 조정 시 매수 대응 제시,장윤석,유안타증권,51000,58500,791902
DL이앤씨,375500,2025-04-11,매수유지,"DL이앤씨(375500) 1분기, 연중 실적 저점을 확인할 전망",김기룡,미래에셋증권,49000,58500,791745
DL이앤씨,375500,2025-04-10,매수유지,"DL이앤씨(375500) 고속도로 진입 전, 과속 방지턱",조정현,IBK투자증권,53000,58500,791652
DL이앤씨,375500,2025-04-10,매수유지,DL이앤씨(375500) 1Q25 Preview: 인상적인 착공 물량,배세호,iM증권,48000,58500,791598
DL이앤씨,375500,2025-04-09,매수유지,DL이앤씨(375500) 현금 활용 계획과 DL건설,이은상,NH투자증권,59000,58500,791521
DL이앤씨,375500,2025-04-08,매수유지,DL이앤씨(375500) 실적은 아쉽지만 주택 착공물량은 완전 서프라이즈,"장문준,강민창",KB증권,62000,58500,791264
DL이앤씨,375500,2025-04-02,매수유지,DL이앤씨(375500) 주택 마진 개선의 근거,송유림,한화투자증권,50000,58500,790940
DL이앤씨,375500,2025-04-01,매수,DL이앤씨(375500) 1Q25 Preview: 예상된 허들,문경원,메리츠증권,52000,58500,790843
DL이앤씨,375500,2025-03-27,매수유지,DL이앤씨(375500) 2Q25 실적이 변곡점,"김승준,하민호",하나증권,50000,58500,790643
DL이앤씨,375500,2025-03-24,매수유지,DL이앤씨(375500) 어쩌면 거의 공짜로 ‘SMR 표준화 콜 옵션’을 사는 방법,"장문준,강민창",KB증권,63000,58500,790412
DL이앤씨,375500,2025-03-10,매수유지,DL이앤씨(375500) 어쩌면 거의 공짜로 ‘SMR 표준화 콜 옵션’을 사는 방법,"장문준,강민창",KB증권,63000,58500,789787
DL이앤씨,375500,2025-02-28,매수유지,"DL이앤씨(375500) 저평가, 오히려 좋아",박세라,신영증권,53000,58500,789535
DL이앤씨,375500,2025-02-18,매수유지,"DL이앤씨(375500) 2025년, 뚜렷한 실적 모멘텀",김기룡,미래에셋증권,49000,58500,788991
DL이앤씨,375500,2025-02-17,매수유지,DL이앤씨(375500) 2025년 주목해야 할 기업,장윤석,유안타증권,51000,58500,788829
DL이앤씨,375500,2025-02-12,매수유지,DL이앤씨(375500) 가장 보수적인 회사의 가장 공격적인 가이던스,이선일,BNK투자증권,48000,58500,788517
DL이앤씨,375500,2025-02-12,매수,DL이앤씨(375500) 불확실 속 이 편한주식,신대현,키움증권,54000,58500,788489
DL이앤씨,375500,2025-02-07,매수,DL이앤씨(375500) 4Q24 Review: 2025년 가이던스 : 영업이익 전년 대비 2배,허재준,삼성증권,48000,58500,787878
DL이앤씨,375500,2025-02-07,매수유지,DL이앤씨(375500) 다소 공격적인 가이던스,"송유림,이다연",한화투자증권,50000,58500,787871
DL이앤씨,375500,2025-02-07,매수,DL이앤씨(375500) 4Q24 Review: 수익성 개선 추세,"박영도,차윤지",다올투자증권,41000,58500,787858
DL이앤씨,375500,2025-02-07,매수유지,DL이앤씨(375500) 눈에 띄는 2025년 영업이익 가이던스,김기룡,미래에셋증권,46000,58500,787853
DL이앤씨,375500,2025-02-07,매수유지,DL이앤씨(375500) 4Q24 Review: 수익성 회복 시작,조정현,IBK투자증권,45000,58500,787841
DL이앤씨,375500,2025-02-07,매수유지,"DL이앤씨(375500) 가이던스 신뢰도 상승, 사지 않을 이유가 없다",배세호,iM증권,48000,58500,787832
DL이앤씨,375500,2025-02-07,매수유지,DL이앤씨(375500) 4Q24 Review: 안정성이 경쟁력이 되다,김세련,LS증권,50000,58500,787813
DL이앤씨,375500,2025-02-07,매수,DL이앤씨(375500) 4Q24 Review: 날카로워진 반등의 각도,문경원,메리츠증권,52000,58500,787783
DL이앤씨,375500,2025-02-07,매수유지,DL이앤씨(375500) 4Q24 Review: 드디어 빛을 발하는 턴어라운드,박세라,신영증권,53000,58500,787760
DL이앤씨,375500,2025-02-07,매수유지,DL이앤씨(375500) 4Q24 Review : 턴어라운드 기대감 상승,이태환,대신증권,44000,58500,787721
DL이앤씨,375500,2025-02-07,매수유지,DL이앤씨(375500) 시클리컬 기업이 바닥을 벗어난다 말했다. 매수로 화답하자,"장문준,강민창",KB증권,53000,58500,787695
DL이앤씨,375500,2025-02-07,매수유지,DL이앤씨(375500) 주택부문 정상화가 눈앞에,김선미,신한투자증권,55000,58500,787687
DL이앤씨,375500,2025-02-07,매수유지,DL이앤씨(375500) 추격자,이은상,NH투자증권,46000,58500,787682
DL이앤씨,375500,2025-02-07,,DL이앤씨(375500) 4Q24 실적 컨퍼런스콜 요약,장윤석,유안타증권,0,58500,787658
DL이앤씨,375500,2025-02-07,매수유지,DL이앤씨(375500) 원가율 88.2%,장윤석,유안타증권,51000,58500,787646
DL이앤씨,375500,2025-02-07,매수유지,DL이앤씨(375500) 가이던스 달성 여부가 중요(25년 7월말),"김승준,하민호",하나증권,43000,58500,787615
DL이앤씨,375500,2025-01-15,매수유지,DL이앤씨(375500) 리스크 관리의 정수,이은상,NH투자증권,42000,58500,785920
DL이앤씨,375500,2025-01-14,매수유지,DL이앤씨(375500) 안정적 선택지,장윤석,유안타증권,47000,58500,785704
DL이앤씨,375500,2025-01-10,매수유지,DL이앤씨(375500) 업황 불확실성에 대응할 대안,김기룡,미래에셋증권,46000,58500,785465
DL이앤씨,375500,2025-01-10,매수,DL이앤씨(375500) 4Q24 Preview: 상대적 안정성이 주목받을 시점,문경원,메리츠증권,45000,58500,785417
DL이앤씨,375500,2025-01-10,매수유지,DL이앤씨(375500) 4Q24 Preview: 주택원가율 개선에 주목,김선미,신한투자증권,47000,58500,785407
DL이앤씨,375500,2025-01-09,매수유지,"DL이앤씨(375500) 보수적 가이던스 제시 예상, 현금활용방안 주목",배세호,iM증권,45000,58500,785355
DL이앤씨,375500,2025-01-08,매수유지,DL이앤씨(375500) 4Q24 Preview: 안정성이 부각되는 시점,김세련,LS증권,42000,58500,785227
DL이앤씨,375500,2025-01-07,매수유지,DL이앤씨(375500) 다크호스: SMR 확장과 원가율 개선이 함께 해준다면,"장문준,강민창",KB증권,45000,58500,785152
DL이앤씨,375500,2025-01-07,매수유지,DL이앤씨(375500) 4Q24 Preview: 주택부문 원가율 개선,조정현,IBK투자증권,45000,58500,785122
DL이앤씨,375500,2024-12-27,매수유지,"DL이앤씨(375500) 4분기 양호한 실적, 기대 이하의 착공 추정","김승준,하민호",하나증권,39000,58500,784835
DL이앤씨,375500,2024-12-17,매수유지,DL이앤씨(375500) 연속된 분기 이익 개선,백광제,교보증권,39000,58500,784584
DL이앤씨,375500,2024-12-04,매수유지,DL이앤씨(375500) DL이앤씨의 시간이 온다,장윤석,유안타증권,47000,58500,784142
DL이앤씨,375500,2024-11-25,매수유지,DL이앤씨(375500) 2025년 원가율 개선과 신사업 확장이 함께 해준다면,"장문준,강민창",KB증권,45000,58500,783586
DL이앤씨,375500,2024-11-21,매수유지,DL이앤씨(375500) 저평가 해소의 트리거 찾기,김기룡,미래에셋증권,46000,58500,783383
DL이앤씨,375500,2024-11-15,매수,DL이앤씨(375500) Top Pick,김승준,하나증권,39000,58500,782775
DL이앤씨,375500,2024-11-14,매수유지,DL이앤씨(375500) 수익성 개선 기대,조정현,IBK투자증권,45000,58500,782428
DL이앤씨,375500,2024-11-14,매수유지,DL이앤씨(375500) 살아나는 실적 기대감,"송유림,이다연",한화투자증권,42000,58500,782423
DL이앤씨,375500,2024-11-13,매수유지,DL이앤씨(375500) DL이앤씨의 시간이 온다,장윤석,유안타증권,47000,58500,782338
DL이앤씨,375500,2024-11-08,매수,DL이앤씨(375500) 드디어 반등의 이유가 생겼다,장문준,KB증권,45000,58500,781810
DL이앤씨,375500,2024-11-04,보유,DL이앤씨(375500) 3Q24 Review: 이익 하향세 진정,"박영도,이상호",다올투자증권,35000,58500,781106
DL이앤씨,375500,2024-11-04,매수유지,DL이앤씨(375500) 의미있는 분기 이익 개선,백광제,교보증권,39000,58500,781093
DL이앤씨,375500,2024-11-04,매수,DL이앤씨(375500) 더 좋아지려면 방향성 제시 필요,허재준,삼성증권,44000,58500,780970
DL이앤씨,375500,2024-11-01,매수유지,DL이앤씨(375500) [3Q24 Review] 감익에 마침표를 찍고,"송유림,이다연",한화투자증권,42000,58500,780930
DL이앤씨,375500,2024-11-01,매수유지,DL이앤씨(375500) 3Q24 Review: 임박한 믹스 개선 효과,김세련,LS증권,42000,58500,780909
DL이앤씨,375500,2024-11-01,매수,DL이앤씨(375500) 3Q24 Review: 이제 바닥이 발에 닿는다,"문경원,윤동준",메리츠증권,45000,58500,780879
DL이앤씨,375500,2024-11-01,매수유지,"DL이앤씨(375500) 인적분할 이후, 첫 영업이익 YoY 개선",김기룡,미래에셋증권,46000,58500,780832
DL이앤씨,375500,2024-11-01,매수유지,DL이앤씨(375500) 주택수익성 개선의 시작,김선미,신한투자증권,47000,58500,780813
DL이앤씨,375500,2024-11-01,매수유지,DL이앤씨(375500) 처음부터 하반기에 모든 것을 걸 속셈이었나,장윤석,유안타증권,47000,58500,780805
DL이앤씨,375500,2024-11-01,매수유지,DL이앤씨(375500) 안정적인 운영에 기반한 건재한 체력,이은상,NH투자증권,38000,58500,780781
DL이앤씨,375500,2024-11-01,매수유지,DL이앤씨(375500) 천천히 천천히 보일 개선,"김승준,하민호",하나증권,39000,58500,780761
DL이앤씨,375500,2024-11-01,매수유지,DL이앤씨(375500) 드디어 반등의 이유가 생겼다,"장문준,강민창",KB증권,45000,58500,780756
DL이앤씨,375500,2024-10-22,매수유지,DL이앤씨(375500) 플랜트 매출 성장은 계획대로,이태환,대신증권,44000,58500,779636
DL이앤씨,375500,2024-10-15,매수,DL이앤씨(375500) 견고하게 다져 나가는 내실,이은상,NH투자증권,38000,58500,779247
DL이앤씨,375500,2024-10-15,매수유지,DL이앤씨(375500) 오랜만의 실적 컨센서스 상회,김선미,신한투자증권,47000,58500,779124
DL이앤씨,375500,2024-10-10,매수,DL이앤씨(375500) 3Q24 실적 프리뷰,장윤석,유안타증권,47000,58500,778690
DL이앤씨,375500,2024-10-08,매수유지,DL이앤씨(375500) 실적 둔화 폭은 점차 축소,김기룡,미래에셋증권,46000,58500,778492
DL이앤씨,375500,2024-10-08,매수유지,DL이앤씨(375500) 3Q24 Preview: 주가 반등 위한 청사진 필요,배세호,iM증권,45000,58500,778461
DL이앤씨,375500,2024-10-08,매수유지,DL이앤씨(375500) 더 이상 물러날 곳 없는 주가,장윤석,유안타증권,47000,58500,778434
DL이앤씨,375500,2024-10-07,매수유지,DL이앤씨(375500) 낮은 기대치에 부합하는 실적. 회사의 지향점 제시가 중요,"장문준,강민창",KB증권,43000,58500,778409
DL이앤씨,375500,2024-10-04,매수유지,"DL이앤씨(375500) 실적 저점 확인, 그 후엔?","송유림,이다연",한화투자증권,42000,58500,778278
DL이앤씨,375500,2024-10-04,매수유지,DL이앤씨(375500) 3Q24 Preview: 정상화를 향해,김세련,LS증권,42000,58500,778274
DL이앤씨,375500,2024-09-30,매수,DL이앤씨(375500) 아직까진 달라지지 않은 분위기,"김승준,하민호",하나증권,35000,58500,778005
DL이앤씨,375500,2024-08-23,매수유지,DL이앤씨(375500) 추세적 반등까지는 시간이 더 필요,이선일,BNK투자증권,43000,58500,776938
DL이앤씨,375500,2024-08-12,매수유지,DL이앤씨(375500) 아쉬운 2Q24 실적,백광제,교보증권,39000,58500,776015
DL이앤씨,375500,2024-08-02,보유,DL이앤씨(375500) 2Q24 Review: 계속되는 방향성 부재,"박영도,이상호",다올투자증권,38000,58500,775265
DL이앤씨,375500,2024-08-02,매수유지,DL이앤씨(375500) 2Q24 Review: 둔화된 이익 체력,김세련,LS증권,42000,58500,775259
DL이앤씨,375500,2024-08-02,매수유지,"DL이앤씨(375500) 원가 개선 시그널 부재, 부담은 도리어 확대",김기룡,미래에셋증권,46000,58500,775256
DL이앤씨,375500,2024-08-02,매수유지,DL이앤씨(375500) 결국 중요한 것은 기초체력,김선미,신한투자증권,47000,58500,775212
DL이앤씨,375500,2024-08-02,매수유지,DL이앤씨(375500) 요원한 수익성 개선,장윤석,유안타증권,47000,58500,775206
DL이앤씨,375500,2024-08-02,매수유지,DL이앤씨(375500) 2Q24 Review : 사야할 이유가 필요하다,이태환,대신증권,44000,58500,775197
DL이앤씨,375500,2024-08-02,매수유지,DL이앤씨(375500) 2Q24 Review: 해뜨기 전 여명이 가장 어둡다,조정현,IBK투자증권,45000,58500,775189
DL이앤씨,375500,2024-08-02,매수유지,DL이앤씨(375500) 수비만 해서는 절대 이길 수 없다,"장문준,강민창",KB증권,43000,58500,775185
DL이앤씨,375500,2024-08-02,중립,DL이앤씨(375500) Need more time,"김승준,하민호",하나증권,35000,58500,775179
DL이앤씨,375500,2024-08-02,매수유지,DL이앤씨(375500) [2Q24 Review] 좁은 안전지대,"송유림,이다연",한화투자증권,42000,58500,775178
DL이앤씨,375500,2024-08-02,,DL이앤씨(375500) 2Q24 Review: 아쉬웠던 자회사 실적,"문경원,윤동준",메리츠증권,0,58500,775175
DL이앤씨,375500,2024-07-24,매수,DL이앤씨(375500) 고요함 속 조용한 변화의 시작,박세라,신영증권,53000,58500,774044
DL이앤씨,375500,2024-07-18,매수유지,DL이앤씨(375500) 2Q24 Preview : 하반기로 과제 전달,이태환,대신증권,50000,58500,773730
DL이앤씨,375500,2024-07-18,매수유지,DL이앤씨(375500) 점진적 실적 턴어라운드 가시화,김선미,신한투자증권,50000,58500,773705
DL이앤씨,375500,2024-07-18,매수유지,"DL이앤씨(375500) 원가율 개선, 아직은 시기상조",장윤석,유안타증권,47000,58500,773698
DL이앤씨,375500,2024-07-09,매수유지,DL이앤씨(375500) 2Q24 Preview: 부진한 수익성 개선 필요,조정현,IBK투자증권,45000,58500,772973
DL이앤씨,375500,2024-07-09,매수유지,DL이앤씨(375500) 변화가 필요한 순간,"장문준,강민창",KB증권,43000,58500,772848
DL이앤씨,375500,2024-07-08,매수유지,"DL이앤씨(375500) 아쉬운 실적, 하반기에 증명되어야 할 요인",김기룡,미래에셋증권,46000,58500,772700
DL이앤씨,375500,2024-07-05,매수유지,DL이앤씨(375500) 예상 대비 느린 수익성 개선,배세호,하이투자증권,48000,58500,772612
DL이앤씨,375500,2024-07-03,중립,DL이앤씨(375500) 1분기와 크게 다르지 않은 분위기,"김승준,하민호",하나증권,35000,58500,772433
DL이앤씨,375500,2024-07-02,매수유지,DL이앤씨(375500) 안전하지만 아쉬운,"송유림,이다연",한화투자증권,42000,58500,772412
DL이앤씨,375500,2024-07-01,매수,DL이앤씨(375500) 2Q24 Preview: 절반의 성공,"문경원,윤동준",메리츠증권,50000,58500,772240
DL이앤씨,375500,2024-06-28,매수유지,DL이앤씨(375500) 하반기로 과제 전달,이태환,대신증권,50000,58500,772167
DL이앤씨,375500,2024-06-04,매수유지,DL이앤씨(375500) 주택마진 개선을 향해,김세련,LS증권,45000,58500,771122
DL이앤씨,375500,2024-05-16,매수유지,DL이앤씨(375500) 두 개의 축,조정현,IBK투자증권,50000,58500,769758
DL이앤씨,375500,2024-05-10,매수유지,DL이앤씨(375500) 수익성 반등 전망 유효,이선일,BNK투자증권,50000,58500,769242
DL이앤씨,375500,2024-05-03,보유,DL이앤씨(375500) 1Q24 Review: 방향성의 부재,"박영도,이상호",다올투자증권,38000,58500,768493
DL이앤씨,375500,2024-05-03,매수유지,DL이앤씨(375500) 1Q24 Review: 하반기로 이연되는 기대감,김세련,이베스트투자증권,45000,58500,768469
DL이앤씨,375500,2024-05-03,매수유지,DL이앤씨(375500) 주택 실적 개선 지연,백광제,교보증권,43000,58500,768467
DL이앤씨,375500,2024-05-03,,DL이앤씨(375500) 1Q24 Review: 천천히 가더라도 앞으로,"문경원,윤동준",메리츠증권,0,58500,768461
DL이앤씨,375500,2024-05-03,매수유지,DL이앤씨(375500) 실적 턴어라운드는 가능하나..,"김선미,이지우",신한투자증권,60000,58500,768453
DL이앤씨,375500,2024-05-03,매수유지,DL이앤씨(375500) 가까운 듯 먼 길,장윤석,유안타증권,50000,58500,768441
DL이앤씨,375500,2024-05-03,매수유지,DL이앤씨(375500) 하반기 이익 개선에 주목,박세라,신영증권,53000,58500,768417
DL이앤씨,375500,2024-05-03,매수유지,"DL이앤씨(375500) 주택 원가율 회복 지연, 개선 방향성은 유효",김기룡,미래에셋증권,50000,58500,768412
DL이앤씨,375500,2024-05-03,중립,DL이앤씨(375500) 주택 마진 개선 여부가 매우 중요,"김승준,하민호",하나증권,40000,58500,768371
DL이앤씨,375500,2024-05-03,매수유지,"DL이앤씨(375500) 1Q24 Review : 주택 원가 개선 속도 지연, 하지만 달라지지 않은 그림",이태환,대신증권,50000,58500,768365
DL이앤씨,375500,2024-05-03,매수유지,DL이앤씨(375500) 1Q24 Review: 주택 GPM 부진 영향,조정현,IBK투자증권,50000,58500,768359
DL이앤씨,375500,2024-05-02,매수유지,DL이앤씨(375500) 주택 원가율 부진으로 실적 하회. 주택 착공 호조는 긍정적,"장문준,강민창",KB증권,50000,58500,768349
DL이앤씨,375500,2024-04-17,매수,"DL이앤씨(375500) 썰물이 빠졌을 때, 비로소 나타난 진가",장윤석,유안타증권,50000,58500,766707
DL이앤씨,375500,2024-04-11,매수유지,DL이앤씨(375500) 아쉬운 1Q24 실적에도 관심이 필요,"김선미,이지우",신한투자증권,60000,58500,766235
DL이앤씨,375500,2024-04-09,매수유지,DL이앤씨(375500) 1Q24 Preview: 숨 고르기,조정현,IBK투자증권,50000,58500,766077
DL이앤씨,375500,2024-04-08,매수유지,DL이앤씨(375500) 새 부대에 담을 새 술이 중요하다,"장문준,강민창",KB증권,50000,58500,766063
DL이앤씨,375500,2024-04-08,매수유지,DL이앤씨(375500) 실적 개선 흐름과 준수한 착공 실적,배세호,하이투자증권,52000,58500,765993
DL이앤씨,375500,2024-04-08,매수,DL이앤씨(375500) 실적은 1분기가 저점,김기룡,미래에셋증권,50000,58500,765971
DL이앤씨,375500,2024-04-05,매수,DL이앤씨(375500) 1Q24 Preview: Slow and Steady,"문경원,윤동준",메리츠증권,55000,58500,765841
DL이앤씨,375500,2024-03-18,매수유지,"DL이앤씨(375500) 23년 실적 바닥 확인, 24년 대폭 이익 개선",백광제,교보증권,43000,58500,764898
DL이앤씨,375500,2024-03-11,매수유지,DL이앤씨(375500) 아파트 브랜딩 고급화의 선구자,김세련,이베스트투자증권,45000,58500,764636
DL이앤씨,375500,2024-03-05,매수,DL이앤씨(375500) 완벽하지 않아도 괜찮아 (2/20),이태환,대신증권,55000,58500,764456
DL이앤씨,375500,2024-02-07,매수유지,DL이앤씨(375500) 24년 착공 물량이 중요,배세호,하이투자증권,52000,58500,762757
DL이앤씨,375500,2024-02-02,매수유지,DL이앤씨(375500) 조금 다른 강조,박세라,신영증권,53000,58500,762274
DL이앤씨,375500,2024-02-02,단기매수,DL이앤씨(375500) 아쉬운 실적과 차기 주주환원정책 발표,김기룡,미래에셋증권,50000,58500,762270
DL이앤씨,375500,2024-02-02,매수유지,DL이앤씨(375500) 여전히 Deep Value 주식,배세호,하이투자증권,52000,58500,762241
DL이앤씨,375500,2024-02-02,매수,DL이앤씨(375500) 4Q23 Review: 저 PBR 매력 + 실질적 주주환원,"문경원,윤동준",메리츠증권,55000,58500,762238
DL이앤씨,375500,2024-02-02,매수유지,DL이앤씨(375500) 2024년 포인트: 돋보인 주주환원정책,조정현,IBK투자증권,50000,58500,762227
DL이앤씨,375500,2024-02-02,보유,DL이앤씨(375500) 4Q23 Review: 성장 동력 필요,"박영도,이상호",다올투자증권,38000,58500,762221
DL이앤씨,375500,2024-02-02,매수유지,DL이앤씨(375500) 4Q23 Review: 요즘 시장에 딱,김세련,이베스트투자증권,55000,58500,762220
DL이앤씨,375500,2024-02-02,매수유지,DL이앤씨(375500) 완벽하지 않아도 괜찮아,이태환,대신증권,55000,58500,762209
DL이앤씨,375500,2024-02-02,매수,DL이앤씨(375500) 아쉬움이 남는다. 그렇다고 추세를 흔들 정도는 아니다,장문준,KB증권,0,58500,762208
DL이앤씨,375500,2024-02-02,매수유지,"DL이앤씨(375500) 상대적 강세, 지속 가능","김선미,이지우",신한투자증권,60000,58500,762207
DL이앤씨,375500,2024-02-02,중립,DL이앤씨(375500) 투자의견 Neutral로 하향,"김승준,하민호",하나증권,45000,58500,762203
DL이앤씨,375500,2024-01-11,매수유지,DL이앤씨(375500) 4Q23 Preview : 안정적인 선택지,조정현,IBK투자증권,50000,58500,760411
DL이앤씨,375500,2024-01-11,매수유지,"DL이앤씨(375500) 주주환원 기대, 돋보이는 재무 안정성",김기룡,미래에셋증권,50000,58500,760347
DL이앤씨,375500,2024-01-11,매수유지,DL이앤씨(375500) 굉장히 안정적이야,이태환,대신증권,55000,58500,760318
DL이앤씨,375500,2024-01-10,매수유지,"DL이앤씨(375500) 편안한 실적, 단기 집중된 모멘텀","김선미,이지우",신한투자증권,60000,58500,760179
DL이앤씨,375500,2024-01-08,매수유지,DL이앤씨(375500) 개선되는 이익률. 다시 기대해 보는 현금 활용 계획,장문준,KB증권,50000,58500,760000
DL이앤씨,375500,2024-01-08,매수유지,"DL이앤씨(375500) 엄중한 시기, 안전한 선택",배세호,하이투자증권,52000,58500,759978
DL이앤씨,375500,2024-01-08,매수,DL이앤씨(375500) 4Q23 Preview: 재무적 안정성 기반 주주환원 기대,"문경원,윤동준",메리츠증권,47000,58500,759965
DL이앤씨,375500,2024-01-03,매수,DL이앤씨(375500) 투자의견 및 목표주가 상향,"김승준,하민호",하나증권,45000,58500,759772
DL이앤씨,375500,2023-12-15,매수유지,DL이앤씨(375500) 올해를 저점으로,송유림,한화투자증권,50000,58500,759350
DL이앤씨,375500,2023-12-04,매수유지,DL이앤씨(375500) 이제 우리의 턴(Turn),이태환,대신증권,50000,58500,758918
DL이앤씨,375500,2023-11-28,매수,DL이앤씨(375500) 플랜트 발 턴어라운드 시작,이선일,BNK투자증권,50000,58500,758554
DL이앤씨,375500,2023-11-23,매수,DL이앤씨(375500) 플랜트가 성장을 견인,김기룡,미래에셋증권,50000,58500,758224
DL이앤씨,375500,2023-11-20,매수,DL이앤씨(375500) 2024년. 올드 머니룩의 귀환,장문준,KB증권,50000,58500,757843
DL이앤씨,375500,2023-11-15,매수유지,DL이앤씨(375500) 가시성 있는 실적 개선,배세호,하이투자증권,48000,58500,757560
DL이앤씨,375500,2023-11-13,매수,DL이앤씨(375500) 효자 플랜트,조정현,IBK투자증권,50000,58500,757217
DL이앤씨,375500,2023-11-13,매수유지,DL이앤씨(375500) 올해를 저점으로,송유림,한화투자증권,50000,58500,757013
DL이앤씨,375500,2023-11-06,매수유지,DL이앤씨(375500) 2024년. 올드 머니룩의 귀환,장문준,KB증권,50000,58500,756176
DL이앤씨,375500,2023-10-27,보유,DL이앤씨(375500) 3Q23 Review: 아쉬운 성장성,"박영도,김혜영",다올투자증권,38000,58500,755082
DL이앤씨,375500,2023-10-27,매수유지,DL이앤씨(375500) 가시성 높은 실적 개선,배세호,하이투자증권,48000,58500,755065
DL이앤씨,375500,2023-10-27,매수유지,DL이앤씨(375500) 주가 회복 속도는 1월에 결정될 전망,"김선미,이지우",신한투자증권,50000,58500,755056
DL이앤씨,375500,2023-10-27,보유,DL이앤씨(375500) 3Q23 Review: 완행 (緩行),김세련,이베스트투자증권,34000,58500,755053
DL이앤씨,375500,2023-10-27,매수유지,DL이앤씨(375500) 3Q23 Review : 워밍업 타임,이태환,대신증권,50000,58500,755041
DL이앤씨,375500,2023-10-27,매수,DL이앤씨(375500) 3Q23 Review: 앞으로는 플랜트가 효자,"문경원,윤동준",메리츠증권,43000,58500,755007
DL이앤씨,375500,2023-10-27,매수,DL이앤씨(375500) 수주는 좋고 주택원가율은 아쉽고. 4분기 실적이 중요해졌다,장문준,KB증권,0,58500,754956
DL이앤씨,375500,2023-10-19,매수유지,DL이앤씨(375500) DL건설 주식 포괄교환 공시,박세라,신영증권,43000,58500,754446
DL이앤씨,375500,2023-10-19,매수유지,DL이앤씨(375500) DL건설과의 주식 포괄적 교환 건,백광제,교보증권,43000,58500,754443
DL이앤씨,375500,2023-10-19,매수유지,DL이앤씨(375500) DL건설 완전 자회사 편입 결정,"박영도,김혜영",다올투자증권,38000,58500,754420
DL이앤씨,375500,2023-10-19,매수유지,"DL이앤씨(375500) DL 이앤씨, DL 건설 포괄적 주식 교환 결정",배세호,하이투자증권,48000,58500,754413
DL이앤씨,375500,2023-10-19,보유,DL이앤씨(375500) DL이앤씨-DL건설 포괄적 주식교환 Comment,김세련,이베스트투자증권,34000,58500,754411
DL이앤씨,375500,2023-10-19,매수유지,DL이앤씨(375500) DL건설 100% 자회사 편입 결정,"김선미,이지우",신한투자증권,50000,58500,754406
DL이앤씨,375500,2023-10-19,,"DL이앤씨(375500) DL 건설 완전 자회사화, 주주가치 제고에 긍정적","문경원,윤동준",메리츠증권,0,58500,754404
DL이앤씨,375500,2023-10-19,Not Rated,DL이앤씨(375500) 주식교환을 통환 DL건설 100% 완전 자회사 편입 추진,장문준,KB증권,0,58500,754400
DL이앤씨,375500,2023-10-19,매수유지,"DL이앤씨(375500) 3Q23 Preview : 이제부터, 오르막길 시작될 거야",이태환,대신증권,50000,58500,754371
DL이앤씨,375500,2023-10-17,매수,DL이앤씨(375500) 3Q23 Preview,"김선미,이지우",신한투자증권,50000,58500,754221
DL이앤씨,375500,2023-10-17,매수유지,DL이앤씨(375500) 2024년 도파민 터질 순간을 기대케 한다,장문준,KB증권,46000,58500,754141
DL이앤씨,375500,2023-10-06,중립,DL이앤씨(375500) 플랜트 수주 호조에 24년 추정치 상향,"김승준,하민호",하나증권,35000,58500,753299
DL이앤씨,375500,2023-10-04,매수유지,DL이앤씨(375500) 개선의 방향성은 불변,송유림,한화투자증권,50000,58500,753179
DL이앤씨,375500,2023-09-26,매수,DL이앤씨(375500) 3분기 실적보다 내년 60% 영업이익 증가 가능성 주목,장문준,KB증권,46000,58500,753032
